ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
1,19,0,18,0,0,1,12,0,0,0,0
3,17,4,20,1,16,0,0,0,0,0,0
4,55,0,54,1,43,1,12,0,0,0,0
8,120,0,119,1,53,2,50,0,0,1,10
9,64,0,63,0,0,2,52,1,12,0,0
10,45,0,44,1,41,0,0,0,0,0,0
13,74,0,73,2,36,1,36,0,0,0,0
15,64,0,63,1,41,1,17,0,0,0,0
17,21,0,20,1,16,0,0,0,0,0,0
18,11,1,11,0,0,0,0,0,0,1,11
19,17,0,16,0,0,1,11,0,0,0,0
20,52,0,51,1,13,0,0,0,0,2,39
23,17,0,16,1,17,0,0,0,0,0,0
24,13,0,12,0,0,1,11,0,0,0,0
25,47,0,46,1,32,1,15,0,0,0,0
26,13,4,16,0,0,0,0,0,0,1,13
27,28,3,30,0,0,1,24,0,0,0,0
28,76,0,75,2,60,0,0,0,0,0,0
31,32,0,31,1,15,1,13,0,0,0,0
33,17,0,16,0,0,0,0,0,0,1,17
34,26,0,25,0,0,1,14,0,0,0,0
35,31,0,30,1,14,0,0,0,0,0,0
36,21,3,23,1,11,0,0,0,0,0,0
38,12,1,12,0,0,1,11,0,0,0,0
39,17,6,22,1,11,0,0,0,0,0,0
42,12,10,21,0,0,1,12,0,0,0,0
44,11,10,20,0,0,1,11,0,0,0,0
46,58,7,64,2,25,1,20,0,0,1,13
51,26,12,37,0,0,1,26,0,0,0,0
52,12,15,26,0,0,1,11,0,0,0,0
55,22,14,35,0,0,0,0,1,14,0,0
59,28,17,44,1,12,1,12,0,0,0,0
61,11,18,28,1,11,0,0,0,0,0,0
62,52,18,69,1,38,0,0,0,0,0,0
63,17,20,36,0,0,0,0,0,0,1,15
66,30,23,52,1,30,0,0,0,0,0,0
67,13,20,32,1,12,0,0,0,0,0,0
68,12,22,33,0,0,0,0,0,0,1,12
70,13,19,31,0,0,0,0,0,0,1,13
71,27,22,48,1,10,1,10,0,0,0,0
72,28,19,46,1,19,0,0,0,0,0,0
73,44,19,62,1,33,0,0,0,0,0,0
74,25,25,49,0,0,0,0,0,0,1,14
76,15,25,39,1,13,0,0,0,0,0,0
77,25,24,48,1,25,0,0,0,0,0,0
78,17,26,42,0,0,1,15,0,0,0,0
80,64,27,90,1,25,1,39,0,0,0,0
81,30,27,56,1,11,0,0,1,11,0,0
82,15,29,43,0,0,1,15,0,0,0,0
83,23,28,50,1,13,0,0,0,0,0,0
84,21,24,44,0,0,0,0,0,0,1,17
85,77,30,106,0,0,1,66,1,10,0,0
86,12,27,38,1,12,0,0,0,0,0,0
87,36,30,65,0,0,0,0,0,0,1,22
88,15,30,44,0,0,1,14,0,0,0,0
89,25,31,55,0,0,0,0,0,0,1,11
90,14,31,44,0,0,0,0,0,0,0,0
91,11,28,38,1,11,0,0,0,0,0,0
92,26,32,57,0,0,0,0,0,0,1,13
94,13,35,47,1,12,0,0,0,0,0,0
97,17,37,53,1,15,0,0,0,0,0,0
99,20,38,57,1,12,0,0,0,0,0,0
100,36,37,72,0,0,1,11,0,0,1,14
101,18,39,56,1,18,0,0,0,0,0,0
102,14,39,52,0,0,0,0,0,0,0,0
103,33,39,71,1,26,0,0,0,0,0,0
104,15,39,53,0,0,0,0,0,0,1,15
105,174,40,213,1,55,2,94,1,17,0,0
106,26,40,65,1,21,0,0,0,0,0,0
110,13,43,55,0,0,0,0,0,0,1,13
111,14,43,56,0,0,0,0,0,0,0,0
112,15,46,60,0,0,0,0,0,0,1,15
115,47,46,92,1,13,1,34,0,0,0,0
116,13,48,60,1,13,0,0,0,0,0,0
119,12,55,66,1,11,0,0,0,0,0,0
120,15,54,68,0,0,1,11,0,0,0,0
121,19,55,73,0,0,1,11,0,0,0,0
122,70,54,123,2,37,0,0,0,0,1,26
124,26,59,84,0,0,1,26,0,0,0,0
125,17,59,75,1,17,0,0,0,0,0,0
126,18,59,76,0,0,0,0,0,0,1,18
127,11,60,70,0,0,0,0,0,0,1,11
128,59,58,116,1,21,1,31,0,0,0,0
129,12,59,70,1,11,0,0,0,0,0,0
130,11,61,71,1,11,0,0,0,0,0,0
132,17,62,78,0,0,0,0,0,0,1,13
134,39,61,99,0,0,1,35,0,0,0,0
135,17,61,77,0,0,0,0,0,0,1,12
136,18,65,82,0,0,0,0,0,0,1,15
137,12,64,75,0,0,1,11,0,0,0,0
140,27,63,89,1,27,0,0,0,0,0,0
142,14,68,81,0,0,0,0,0,0,1,12
143,16,68,83,1,11,0,0,0,0,0,0
145,18,67,84,1,16,0,0,0,0,0,0
146,18,67,84,0,0,1,16,0,0,0,0
147,18,69,86,0,0,1,18,0,0,0,0
149,16,70,85,0,0,1,11,0,0,0,0
150,29,70,98,1,17,1,12,0,0,0,0
153,30,72,101,1,17,0,0,0,0,1,13
154,24,71,94,0,0,1,12,0,0,0,0
155,19,71,89,1,19,0,0,0,0,0,0
156,17,71,87,0,0,1,17,0,0,0,0
160,13,74,86,1,11,0,0,0,0,0,0
163,68,76,143,1,50,0,0,0,0,0,0
164,12,76,87,1,11,0,0,0,0,0,0
166,41,79,119,0,0,1,23,0,0,1,12
170,12,83,94,1,12,0,0,0,0,0,0
172,11,84,94,1,11,0,0,0,0,0,0
173,42,84,125,1,38,0,0,0,0,0,0
174,14,86,99,0,0,0,0,0,0,0,0
175,52,85,136,0,0,1,17,0,0,1,29
178,11,86,96,0,0,0,0,1,11,0,0
180,11,85,95,0,0,0,0,0,0,1,11
181,31,87,117,1,22,0,0,0,0,0,0
182,14,87,100,1,14,0,0,0,0,0,0
183,11,88,98,1,11,0,0,0,0,0,0
184,14,87,100,1,14,0,0,0,0,0,0
185,38,91,128,0,0,1,25,0,0,0,0
191,17,94,110,0,0,0,0,0,0,1,11
196,11,95,105,1,11,0,0,0,0,0,0
197,24,95,118,1,11,0,0,0,0,1,13
198,13,95,107,0,0,0,0,0,0,0,0
203,30,102,131,0,0,1,13,0,0,0,0
204,14,100,113,1,12,0,0,0,0,0,0
205,21,102,122,0,0,1,20,0,0,0,0
207,38,99,136,1,20,0,0,0,0,1,11
208,17,100,116,0,0,1,11,0,0,0,0
209,47,104,150,0,0,1,17,0,0,1,12
210,16,103,118,0,0,1,13,0,0,0,0
211,36,101,136,1,24,0,0,0,0,0,0
213,19,107,125,1,14,0,0,0,0,0,0
214,12,110,121,0,0,1,12,0,0,0,0
215,16,109,124,0,0,0,0,0,0,1,13
216,89,108,196,1,12,2,52,0,0,1,25
217,49,109,157,1,18,1,20,0,0,1,11
219,26,111,136,0,0,0,0,0,0,1,15
221,15,108,122,0,0,0,0,1,15,0,0
222,18,111,128,1,18,0,0,0,0,0,0
223,32,116,147,1,32,0,0,0,0,0,0
225,20,116,135,0,0,1,13,0,0,0,0
228,45,114,158,1,15,1,13,0,0,1,14
229,13,114,126,1,13,0,0,0,0,0,0
230,15,120,134,1,15,0,0,0,0,0,0
231,16,119,134,1,16,0,0,0,0,0,0
232,13,118,130,0,0,1,13,0,0,0,0
234,26,121,146,1,21,0,0,0,0,0,0
236,48,123,170,1,23,1,14,0,0,0,0
237,24,126,149,0,0,1,13,0,0,0,0
238,13,125,137,0,0,1,11,0,0,0,0
240,41,125,165,1,12,0,0,1,15,0,0
241,50,131,180,1,11,1,34,0,0,0,0
243,13,131,143,0,0,0,0,0,0,0,0
244,18,133,150,1,18,0,0,0,0,0,0
247,43,133,175,1,16,1,15,0,0,0,0
249,25,136,160,1,15,0,0,0,0,0,0
250,11,138,148,0,0,1,11,0,0,0,0
253,24,139,162,0,0,0,0,0,0,1,16
255,66,139,204,0,0,1,47,1,14,0,0
256,20,139,158,0,0,0,0,0,0,1,12
261,55,143,197,1,46,0,0,0,0,0,0
262,69,143,211,2,21,2,48,0,0,0,0
263,29,144,172,1,13,1,16,0,0,0,0
267,32,146,177,1,22,0,0,0,0,0,0
268,21,145,165,1,10,0,0,0,0,1,11
269,52,147,198,1,14,1,12,0,0,1,16
272,21,153,173,1,13,0,0,0,0,0,0
276,18,153,170,1,12,0,0,0,0,0,0
278,15,154,168,1,14,0,0,0,0,0,0
279,14,154,167,0,0,1,13,0,0,0,0
281,33,157,189,0,0,1,29,0,0,0,0
282,138,157,294,2,31,3,95,0,0,0,0
286,21,165,185,0,0,0,0,0,0,1,14
288,34,166,199,1,24,0,0,0,0,0,0
290,17,167,183,1,12,0,0,0,0,0,0
297,13,172,184,0,0,0,0,0,0,0,0
301,25,177,201,1,17,0,0,0,0,0,0
302,21,179,199,1,10,0,0,0,0,1,11
303,12,178,189,0,0,0,0,0,0,1,12
304,27,180,206,0,0,1,26,0,0,0,0
305,23,179,201,1,11,0,0,0,0,0,0
306,13,175,187,0,0,0,0,0,0,1,12
307,13,182,194,0,0,0,0,0,0,1,13
308,26,182,207,0,0,0,0,0,0,0,0
309,16,182,197,0,0,0,0,0,0,0,0
313,26,185,210,1,11,1,13,0,0,0,0
314,21,186,206,0,0,1,13,0,0,0,0
315,15,191,205,1,12,0,0,0,0,0,0
316,20,189,208,1,20,0,0,0,0,0,0
317,27,196,222,0,0,1,26,0,0,0,0
319,56,194,249,1,47,0,0,0,0,0,0
322,27,194,220,1,27,0,0,0,0,0,0
325,22,200,221,1,15,0,0,0,0,0,0
326,40,200,239,1,30,0,0,0,0,0,0
327,22,203,224,1,12,0,0,0,0,0,0
328,35,203,237,1,15,1,17,0,0,0,0
332,22,205,226,1,12,0,0,0,0,0,0
333,14,205,218,0,0,1,11,0,0,0,0
334,42,209,250,1,21,0,0,0,0,0,0
336,11,208,218,1,11,0,0,0,0,0,0
337,26,208,233,0,0,1,25,0,0,0,0
338,40,208,247,1,29,0,0,0,0,0,0
339,24,209,232,0,0,1,14,0,0,0,0
340,29,208,236,0,0,1,17,0,0,0,0
342,14,214,227,1,13,0,0,0,0,0,0
345,23,210,232,0,0,0,0,0,0,1,13
346,24,211,234,1,10,1,10,0,0,0,0
349,38,213,250,1,20,0,0,0,0,0,0
350,31,214,244,0,0,1,30,0,0,0,0
352,12,221,232,1,12,0,0,0,0,0,0
354,11,220,230,1,11,0,0,0,0,0,0
357,24,224,247,1,24,0,0,0,0,0,0
358,25,225,249,1,25,0,0,0,0,0,0
361,11,227,237,1,11,0,0,0,0,0,0
363,12,227,238,0,0,0,0,0,0,1,11
366,25,228,252,1,12,1,12,0,0,0,0
368,23,231,253,1,12,0,0,0,0,1,11
369,32,231,262,0,0,1,24,0,0,0,0
371,19,231,249,0,0,1,12,0,0,0,0
375,41,231,271,0,0,1,39,0,0,0,0
376,12,234,245,1,12,0,0,0,0,0,0
377,20,235,254,1,20,0,0,0,0,0,0
381,25,237,261,1,23,0,0,0,0,0,0
382,13,237,249,0,0,0,0,0,0,1,13
387,27,245,271,1,25,0,0,0,0,0,0
388,49,243,291,0,0,1,12,1,14,1,14
392,36,243,278,1,15,0,0,1,14,0,0
395,11,249,259,0,0,0,0,0,0,1,11
397,20,250,269,0,0,1,15,0,0,0,0
398,15,250,264,1,15,0,0,0,0,0,0
399,12,251,262,0,0,0,0,0,0,1,11
400,28,251,278,0,0,1,18,0,0,0,0
401,26,257,282,0,0,1,12,0,0,1,10
402,31,257,287,0,0,0,0,0,0,1,17
404,39,256,294,1,21,0,0,0,0,1,11
406,40,253,292,1,20,0,0,0,0,1,19
411,16,253,268,0,0,1,12,0,0,0,0
412,25,264,288,0,0,1,13,0,0,0,0
413,12,267,278,0,0,0,0,0,0,1,12
415,12,267,278,0,0,1,11,0,0,0,0
416,34,263,296,1,31,0,0,0,0,0,0
421,23,262,284,0,0,1,23,0,0,0,0
426,11,269,279,0,0,0,0,0,0,1,11
427,11,269,279,1,11,0,0,0,0,0,0
428,30,270,299,1,17,0,0,0,0,1,13
429,30,263,292,1,13,0,0,0,0,0,0
432,16,271,286,0,0,1,13,0,0,0,0
435,25,273,297,1,12,1,11,0,0,0,0
436,22,275,296,0,0,0,0,0,0,1,18
437,12,273,284,0,0,1,12,0,0,0,0
438,17,277,293,1,17,0,0,0,0,0,0
440,11,278,288,0,0,0,0,0,0,1,11
443,12,281,292,0,0,1,11,0,0,0,0
444,15,282,296,0,0,0,0,0,0,0,0
446,14,282,295,0,0,1,11,0,0,0,0
450,13,284,296,1,13,0,0,0,0,0,0
451,11,284,294,1,11,0,0,0,0,0,0
454,12,286,297,1,11,0,0,0,0,0,0
456,13,287,299,0,0,0,0,0,0,1,13
460,11,287,297,1,11,0,0,0,0,0,0
